ts; dow; hod;default broker_mwh; default broker_price ;CrocodileAgent_mwh; CrocodileAgent_price ;COLDPower18_mwh; COLDPower18_price ;VidyutVanika_mwh; VidyutVanika_price ;Bunnie_mwh; Bunnie_price 
1320; 4; 0;[-0.1025; 32.0088];[1.2141; -31.8062];[-0.0000; 9577326162374462.0000];[14.7064; -29.2159];[15.5286; -29.8943]
1321; 4; 1;[-0.0591; 31.9839];[1.0037; -31.8833];[3.8426; -6.3701];[14.1203; -29.3995];[14.7037; -14.5348]
1322; 4; 2;[-0.0855; 29.9456];[0.9746; -30.2440];[0.7372; 94.9317];[18.3840; -28.6562];[17.6110; -27.5269]
1323; 4; 3;[-0.0390; 30.0856];[1.1151; -30.7612];[1.3007; 26.9860];[19.4707; -34.1296];[18.0953; -26.3984]
1324; 4; 4;[-0.1122; 28.3681];[1.1343; -31.0446];[-0.2748; 190.3963];[27.3186; -33.6155];[17.5912; -34.8160]
1325; 4; 5;[-0.1146; 27.9942];[0.9293; -31.6834];[-3.4216; 53.4517];[31.3296; -32.8048];[19.8622; -36.3084]
1326; 4; 6;[-0.1074; 30.4063];[1.0389; -37.1865];[0.0000; 0.0000];[28.6863; -40.2571];[19.6730; -38.2381]
1327; 4; 7;[-0.1014; -21.7359];[0.5566; -37.2693];[0.0000; 0.0000];[37.3037; -44.8635];[0.0000; 0.0000]
1328; 4; 8;[-0.1342; 15.8541];[0.0000; 0.0000];[0.0000; 0.0000];[41.2724; -48.5087];[0.0000; 0.0000]
1329; 4; 9;[-0.1369; -25.9990];[0.7224; -36.6162];[0.0000; 0.0000];[34.6470; -45.6984];[49.0163; -37.9465]
1330; 4; 10;[-0.1195; -43.3912];[0.0000; 0.0000];[0.0000; 0.0000];[33.1293; -53.2240];[0.0000; 0.0000]
1331; 4; 11;[-0.1518; 13.9109];[0.0000; 0.0000];[0.0000; 0.0000];[32.0670; -48.3615];[0.0000; 0.0000]
1332; 4; 12;[-0.1489; -44.1446];[0.0000; 0.0000];[0.0000; 0.0000];[31.8098; -55.1287];[0.0000; 0.0000]
1333; 4; 13;[-0.1437; 43.3696];[0.0000; 0.0000];[0.0000; 0.0000];[32.1445; -54.9790];[0.0000; 0.0000]
1334; 4; 14;[-0.1693; 37.7524];[0.2415; -14.3591];[5.8279; -44.9734];[32.0513; -45.2963];[30.1709; -39.2928]
1335; 4; 15;[-0.1540; 49.1265];[0.3765; -19.2861];[-0.3899; 92.8331];[33.9256; -42.2907];[27.0511; -43.8084]
1336; 4; 16;[-0.1552; 41.3815];[0.1918; -4.6804];[-7.5297; 54.9989];[31.4378; -47.5627];[30.8045; -33.5001]
1337; 4; 17;[-0.1515; 42.1886];[0.0000; 0.0000];[1.4695; -38.0258];[42.8696; -49.3100];[29.2979; -41.5100]
1338; 4; 18;[-0.1503; 41.9681];[0.1565; -7.3910];[0.0000; 0.0000];[36.2638; -50.4101];[28.2408; -41.2463]
1339; 4; 19;[-0.1453; 36.2843];[0.3417; -37.1739];[5.1630; -44.2147];[31.2725; -37.5723];[31.5773; -37.2571]
1340; 4; 20;[-0.1730; 30.5076];[0.2391; -31.6594];[5.0000; -39.4761];[31.3478; -35.6844];[20.8028; -31.1954]
1341; 4; 21;[-0.1610; 31.3227];[0.2446; -31.6094];[5.0000; -6.0431];[29.7442; -30.7734];[18.5717; -37.7442]
1342; 4; 22;[-0.1546; 36.5123];[0.3209; -37.1762];[3.5819; -19.9525];[25.8617; -37.0831];[19.4975; -44.0760]
1343; 4; 23;[-0.1608; 31.2415];[0.3916; -31.8020];[2.4908; 3.3961];[25.0370; -31.2207];[19.9338; -36.1439]
1344; 5; 0;[-0.1274; 31.5259];[0.3659; -30.6198];[1.4372; -3.2870];[21.8769; -29.8980];[25.6598; -33.8415]
1345; 5; 1;[-0.1296; 31.8305];[0.2951; -30.6615];[2.9027; -7.2004];[21.7272; -31.7961];[26.5658; -33.8607]
1346; 5; 2;[-0.8139; 26.5276];[0.3658; -25.4229];[8.0320; -15.2448];[16.2202; -33.8451];[15.3505; -28.6970]
1347; 5; 3;[-0.7873; 30.8278];[0.4375; -31.1151];[5.0000; -20.5019];[17.1433; -32.7352];[14.2747; -38.2626]
1348; 5; 4;[-0.8220; 34.0666];[0.4383; -31.4800];[0.0237; 3382.2983];[29.4790; -34.6690];[17.2080; -34.2902]
1349; 5; 5;[-0.8180; 38.4875];[0.4191; -37.1002];[0.0000; 0.0000];[35.6303; -39.7670];[18.0896; -33.6778]
1350; 5; 6;[-0.8895; 35.3982];[0.2514; -37.0481];[1.2957; 36.6702];[0.3081; -4.5592];[21.5515; -36.0164]
1351; 5; 7;[-1.2291; 34.4034];[0.1407; -16.1609];[3.8324; -12.8511];[-0.0068; -4000.5240];[29.0246; -40.9548]
1352; 5; 8;[-1.3755; 36.8201];[0.0000; 0.0000];[2.4659; -33.8832];[2.9375; -48.0765];[9.4073; -32.9267]
1353; 5; 9;[-1.6512; 35.0103];[0.0000; 0.0000];[0.0000; 0.0000];[2.3624; -50.4143];[8.6688; -32.0904]
1354; 5; 10;[-1.8259; 33.0325];[0.0000; 0.0000];[0.0000; 0.0000];[2.1780; -41.2893];[7.6827; -32.4385]
1355; 5; 11;[-2.2750; 36.9159];[0.0000; 0.0000];[-3.6211; 70.7584];[1.3680; -28.8281];[5.6643; -33.9134]
1356; 5; 12;[-2.0049; 55.9914];[0.0000; 0.0000];[5.6096; -29.7823];[1.5180; -183.2772];[4.5562; -34.1550]
1357; 5; 13;[-1.1388; 47.0525];[0.0000; 0.0000];[0.0000; 0.0000];[1.9081; -125.6673];[5.9560; -34.1949]
1358; 5; 14;[-1.1564; 41.5711];[0.3159; -28.1736];[7.7339; -43.5912];[21.6082; -47.3762];[21.3345; -36.1964]
1359; 5; 15;[-0.5295; 47.6710];[0.0000; 0.0000];[1.1553; -29.6733];[21.5550; -59.4870];[2.3306; -34.0546]
1360; 5; 16;[-0.3965; 42.7886];[0.2028; -0.3852];[6.2531; -45.9755];[20.8289; -45.8568];[18.5032; -37.1638]
1361; 5; 17;[-0.2440; 42.4539];[0.1331; -20.1004];[5.0000; -44.2273];[19.6544; -42.6353];[17.5578; -46.3281]
1362; 5; 18;[-0.1832; 47.0895];[0.0000; 0.0000];[-3.8027; 63.4869];[17.3374; -52.6887];[0.1227; -36.5580]
1363; 5; 19;[-0.2022; 43.0921];[0.0000; 0.0000];[0.5653; 31.7791];[14.3434; -49.4323];[14.2319; -43.1286]
1364; 5; 20;[-0.6306; 37.5655];[0.3873; -19.8087];[6.5610; -35.1467];[31.5424; -40.2078];[21.2941; -43.1164]
1365; 5; 21;[-0.6772; 32.9062];[0.4505; -35.1707];[0.0000; 0.0000];[26.6311; -37.3145];[22.0478; -35.0993]
1366; 5; 22;[-0.6739; 34.7479];[2.2032; -36.2980];[0.0658; 839.4368];[23.9768; -31.5522];[15.1309; -44.2909]
1367; 5; 23;[-0.7441; 31.2316];[1.8019; -19.9443];[0.0000; 0.0000];[23.7438; -34.6316];[12.2420; -44.6273]
1368; 6; 0;[-0.6187; 30.5794];[2.5078; -34.6528];[1.2368; 9.1103];[22.5262; -30.8328];[12.0308; -40.0117]
1369; 6; 1;[-0.6220; 36.6917];[2.9360; -30.2484];[1.0759; 21.8951];[20.1489; -29.1455];[13.2172; -44.5966]
1370; 6; 2;[-0.2373; 36.2432];[3.0474; -35.3335];[1.9200; -4.1977];[22.9168; -32.2818];[15.9711; -39.9114]
1371; 6; 3;[-0.2196; 33.4755];[4.3449; -34.0474];[0.1968; 390.4888];[27.2146; -33.0207];[16.9975; -41.9915]
1372; 6; 4;[-0.2036; 31.2851];[5.0952; -30.9922];[6.3069; -18.2361];[28.0874; -29.8005];[17.2126; -32.5005]
1373; 6; 5;[-0.2346; 37.9891];[3.1025; -30.2514];[-7.9174; 47.0293];[33.0215; -37.0268];[17.8574; -44.9246]
1374; 6; 6;[-0.3082; 33.7269];[5.5974; -37.3718];[-1.5628; 62.9484];[30.5232; -36.2830];[19.4425; -34.5469]
1375; 6; 7;[-0.8251; 45.1903];[0.0000; 0.0000];[0.0000; 0.0000];[34.4446; -47.2808];[0.6109; -33.8256]
1376; 6; 8;[-1.4048; 44.9349];[0.0000; 0.0000];[0.0000; 0.0000];[34.8545; -46.6952];[0.0000; 0.0000]
1377; 6; 9;[-1.7528; 39.4361];[0.3549; -36.8043];[0.0000; 0.0000];[30.8370; -46.6257];[50.1718; -40.9642]
1378; 6; 10;[-1.4106; 38.8209];[5.4021; -23.0905];[-2.5965; 49.2570];[28.9291; -39.9343];[37.1963; -42.3706]
1379; 6; 11;[-1.9590; 45.5014];[0.0000; 0.0000];[0.0000; 0.0000];[29.1002; -47.5669];[0.1201; -32.6198]
1380; 6; 12;[-2.4853; 40.5369];[2.0473; -28.5000];[1.2408; -27.5950];[29.3034; -44.9324];[39.3822; -40.7211]
1381; 6; 13;[-2.2449; 33.9077];[6.7788; -20.9248];[5.0000; -41.5526];[30.7826; -35.6872];[40.8945; -41.5149]
1382; 6; 14;[-0.6170; 37.0920];[4.7857; -24.9940];[8.1657; -41.4812];[28.7970; -38.0894];[35.7471; -39.1680]
1383; 6; 15;[-0.4809; 40.1952];[0.3962; -28.5000];[0.8928; -20.3227];[27.6440; -43.5546];[42.4448; -42.5579]
1384; 6; 16;[-0.5240; 36.4495];[7.2345; -22.1972];[8.8553; -39.9731];[24.6530; -34.4060];[33.7655; -40.5359]
1385; 6; 17;[-0.2582; 41.4930];[6.3994; -16.1679];[5.1866; -45.6089];[26.8873; -39.5639];[32.2398; -48.2189]
1386; 6; 18;[-0.1524; 40.9364];[0.0000; 0.0000];[0.0000; 0.0000];[26.4058; -50.8374];[12.4849; -41.3039]
1387; 6; 19;[-0.1658; 37.3440];[5.6079; -27.2535];[7.2867; -40.3713];[24.4035; -36.2021];[35.3475; -39.1574]
1388; 6; 20;[-0.1581; 43.9070];[5.2884; -17.7971];[1.4786; -19.9957];[30.3401; -40.5278];[20.3944; -50.4219]
1389; 6; 21;[-0.1846; 39.1613];[12.2323; -37.1138];[2.0948; -19.9957];[29.4921; -33.6355];[17.1660; -44.8455]
1390; 6; 22;[-0.1812; 31.7591];[10.7958; -34.8430];[-0.8427; 137.6770];[27.7039; -31.9197];[17.3027; -36.4578]
1391; 6; 23;[-0.1866; 32.1126];[12.0207; -30.2680];[-0.5948; 95.1930];[31.4686; -29.6506];[18.8369; -29.0191]
1392; 7; 0;[-0.1942; 28.9702];[13.7406; -29.1349];[-0.1361; 314.5422];[30.8914; -29.2366];[25.1951; -26.6250]
1393; 7; 1;[-0.1800; 27.8546];[12.9645; -26.5950];[5.0000; -27.3268];[25.6026; -27.1879];[23.8357; -25.5660]
1394; 7; 2;[-0.1334; 24.1302];[17.1246; -22.8438];[5.9887; -23.3522];[25.4944; -25.0733];[17.7871; -18.3980]
1395; 7; 3;[-0.1235; 31.9308];[20.5270; -33.9014];[1.4537; 0.5791];[26.5255; -36.4219];[14.4785; -33.7250]
1396; 7; 4;[-0.3414; 28.7753];[19.6707; -27.8483];[5.0000; -28.9185];[33.5774; -28.4281];[15.3858; -21.3346]
1397; 7; 5;[-0.3089; 31.3251];[26.1786; -34.6237];[0.0000; 0.0000];[28.7893; -36.4195];[16.2684; -28.8676]
1398; 7; 6;[-0.2235; 33.5425];[26.0196; -33.2322];[2.8696; -19.5563];[31.1359; -32.6951];[16.1982; -32.8785]
1399; 7; 7;[-0.6879; 22.4942];[3.6322; -28.7960];[3.2188; -14.9211];[29.9064; -38.6292];[17.4295; -41.3263]
1400; 7; 8;[-1.1437; 19.3785];[9.2624; -31.2202];[4.0172; -41.2335];[33.7062; -39.4524];[16.3649; -39.3482]
1401; 7; 9;[-1.5786; 23.8018];[9.1979; -34.3610];[2.8344; -36.9482];[31.1722; -35.8372];[16.3934; -34.8250]
1402; 7; 10;[-1.8337; 23.7136];[0.9416; -31.6265];[4.0558; -34.0156];[36.4650; -39.8637];[9.4057; -34.4236]
1403; 7; 11;[-1.9924; 22.7968];[6.3692; -24.7619];[5.0000; -40.1538];[34.9281; -32.3402];[14.9627; -40.6520]
1404; 7; 12;[-1.9638; 28.7632];[11.1886; -31.8645];[5.0000; -39.8402];[35.7778; -28.5773];[14.2856; -40.5872]
1405; 7; 13;[-1.8832; 29.6794];[25.0456; -36.1956];[5.0000; -40.5308];[38.2920; -31.4220];[14.4198; -41.6045]
1406; 7; 14;[-0.7477; 45.9455];[5.4279; -10.8434];[5.0000; -18.8841];[25.1095; -54.5552];[7.8686; -45.8484]
1407; 7; 15;[-0.5468; 42.6224];[25.8094; -35.9000];[5.0000; -42.5025];[23.7898; -43.6098];[8.9447; -46.2960]
1408; 7; 16;[-0.6080; 37.2719];[26.2582; -36.4749];[10.3871; -35.8790];[22.0565; -42.7981];[10.9121; -34.8406]
1409; 7; 17;[-0.2251; 41.7365];[12.5943; -36.9790];[10.1973; -36.7274];[24.4573; -42.8930];[10.1024; -32.6898]
1410; 7; 18;[-0.1360; 37.6495];[11.0345; -36.5280];[9.0183; -40.1082];[24.2244; -39.9875];[8.5638; -32.3803]
1411; 7; 19;[-0.1303; 31.7980];[9.4974; -31.3346];[9.7470; -33.4208];[23.0073; -33.6429];[7.1763; -27.2899]
1412; 7; 20;[-0.1664; 35.9144];[11.2786; -30.7804];[4.6725; -18.1701];[26.9404; -30.8947];[6.2261; -36.4651]
1413; 7; 21;[-0.1402; 33.3968];[10.7341; -31.0447];[0.0000; 0.0000];[25.5120; -28.8904];[5.7519; -27.5030]
1414; 7; 22;[-0.1308; 40.2059];[10.2863; -36.1156];[0.6284; 105.8329];[23.1600; -29.3298];[4.9399; -54.9060]
1415; 7; 23;[-0.1324; 30.8295];[13.8033; -25.5932];[-1.3936; 86.8918];[26.9167; -27.2164];[5.9799; -36.5998]
1416; 1; 0;[-0.1042; 32.1288];[13.9409; -25.6699];[-3.9197; 49.6279];[25.9875; -27.6702];[6.2361; -29.7949]
1417; 1; 1;[-0.1595; 29.9401];[14.0926; -25.5553];[-0.4956; 124.5657];[25.9927; -26.3115];[5.1828; -35.5167]
1418; 1; 2;[-0.1801; 26.3820];[13.7499; -25.2254];[-0.1290; 591.7605];[27.2529; -25.5888];[9.4158; -28.3309]
1419; 1; 3;[-0.1678; 34.5934];[13.5633; -25.1705];[-3.2199; 52.7686];[29.3824; -26.0756];[10.6735; -28.8792]
1420; 1; 4;[-0.1593; 42.6156];[17.2269; -36.5328];[0.0000; 0.0000];[29.6804; -32.6826];[10.8670; -39.6186]
1421; 1; 5;[-0.0977; 31.3881];[17.2646; -31.3168];[5.0135; -29.6557];[31.1332; -30.2748];[10.5828; -37.9426]
1422; 1; 6;[-0.3695; 30.3950];[21.8479; -24.8351];[5.0000; -7.2879];[32.5269; -25.7128];[10.9262; -29.3873]
1423; 1; 7;[-1.4252; 39.9243];[2.6453; -28.7566];[0.0000; 0.0000];[37.1538; -39.5265];[11.1497; -36.1757]
1424; 1; 8;[-1.6030; 42.5629];[7.9629; -30.6907];[5.0000; -40.5564];[33.9688; -39.2174];[12.3800; -37.8369]
1425; 1; 9;[-2.1089; 45.8485];[12.5161; -35.3292];[8.6092; -41.0017];[34.8095; -36.3923];[13.0590; -27.3626]
1426; 1; 10;[-2.4851; 29.5743];[10.9036; -36.5781];[0.0000; 0.0000];[32.8472; -39.4097];[11.4714; -36.5266]
1427; 1; 11;[-2.5838; 28.0059];[9.7995; -36.0506];[5.0000; -42.5886];[28.7881; -37.3694];[10.7598; -36.4324]
1428; 1; 12;[-2.6281; 27.1712];[9.5646; -28.5522];[5.0000; -40.0029];[28.3636; -32.4794];[10.9123; -42.7468]
1429; 1; 13;[-2.4398; 31.1429];[8.8704; -11.6354];[0.2300; 808.6292];[28.0426; -40.1662];[10.8733; -28.8954]
1430; 1; 14;[-2.0433; 38.4283];[8.3032; -1.0595];[0.9299; 22.7637];[35.0267; -38.2428];[14.2989; -31.0814]
1431; 1; 15;[-1.2987; 66.5825];[6.8244; -31.1425];[1.4161; 113.3049];[36.6333; -48.7044];[16.1108; -25.5817]
1432; 1; 16;[-0.8202; 45.2457];[6.5998; -8.1597];[-0.7781; 147.7411];[34.2087; -44.1168];[15.9124; -32.1306]
1433; 1; 17;[-0.2671; 57.9244];[5.5397; -1.0518];[-2.5507; 151.6360];[35.2117; -49.4494];[15.0523; -34.4147]
1434; 1; 18;[-0.1526; 48.1600];[5.0561; -36.0606];[5.2450; -42.2150];[33.6978; -35.7763];[13.8779; -35.6780]
1435; 1; 19;[-0.1524; 50.1821];[4.1849; -36.2309];[2.9712; -19.9957];[29.5963; -39.0844];[12.9548; -40.8384]
1436; 1; 20;[-0.1419; 54.8516];[3.4164; -16.7776];[-1.2125; 92.3994];[27.6233; -40.6804];[8.6400; -49.0401]
1437; 1; 21;[-0.1027; 40.6990];[3.8911; -35.8006];[0.0000; 0.0000];[24.3412; -36.1501];[7.8859; -49.7811]
1438; 1; 22;[-0.2238; 42.5509];[3.0128; -35.8496];[3.1409; 19.1882];[22.4717; -35.7961];[8.3253; -39.7946]
1439; 1; 23;[-0.1117; 41.6147];[5.6760; -35.6433];[-0.6729; 98.0540];[22.9934; -34.2078];[7.3446; -50.3817]
1440; 2; 0;[-0.1449; 33.8273];[4.9808; -30.3316];[3.0425; 15.0559];[23.6100; -27.3028];[10.2538; -27.1891]
1441; 2; 1;[-0.1130; 31.7729];[4.7546; -24.9833];[3.3377; 3.0626];[23.2909; -25.9930];[9.6776; -26.7079]
1442; 2; 2;[-0.2092; 25.8687];[6.0809; -30.9748];[3.3232; 14.3768];[21.2522; -32.4698];[10.8918; -21.9301]
1443; 2; 3;[-0.1835; 24.7704];[5.7237; -30.6940];[2.3871; 30.9567];[22.9326; -28.0730];[10.8697; -35.2471]
1444; 2; 4;[-0.1674; 30.5223];[4.0735; -31.0370];[-3.0270; 53.1406];[27.2039; -35.1848];[10.8745; -27.9941]
1445; 2; 5;[-0.2478; 46.4458];[3.6602; -31.4951];[0.0000; 0.0000];[29.7553; -44.0203];[9.3332; -30.2208]
1446; 2; 6;[-0.3788; 40.2418];[0.0000; 0.0000];[0.0000; 0.0000];[28.7498; -42.2239];[12.1299; -31.0030]
1447; 2; 7;[-1.0406; 45.6539];[3.6511; -31.6667];[0.0000; 0.0000];[33.7895; -46.9443];[7.7393; -32.1179]
1448; 2; 8;[-0.8664; 54.4897];[3.1230; -31.6667];[0.0000; 0.0000];[28.9826; -48.5620];[9.9367; -31.6943]
1449; 2; 9;[-1.2241; 56.5832];[2.7667; -31.6347];[0.0000; 0.0000];[26.1572; -52.4572];[8.6943; -32.4969]
1450; 2; 10;[-1.0171; 53.0698];[0.0000; 0.0000];[0.0613; 104.6375];[24.7914; -47.1039];[7.6662; -33.2052]
1451; 2; 11;[-1.6738; 19.8199];[2.6830; -26.3646];[5.0000; -41.4775];[23.8178; -38.3207];[14.6478; -38.8794]
1452; 2; 12;[-1.6399; 44.0364];[0.0000; 0.0000];[0.0000; 0.0000];[22.2341; -59.5305];[6.0519; -33.9963]
1453; 2; 13;[-1.5513; 46.4453];[0.0000; 0.0000];[0.0000; 0.0000];[24.1154; -56.4733];[5.2427; -34.3935]
1454; 2; 14;[-1.4808; 34.6696];[2.5996; -20.9592];[5.0000; -42.0242];[30.0592; -43.0248];[12.7845; -41.1482]
1455; 2; 15;[-1.2060; 32.9939];[2.3693; -31.0251];[3.0036; -40.0852];[30.2357; -41.8111];[14.4443; -40.6304]
1456; 2; 16;[-0.6015; 37.8447];[0.8460; -31.6667];[0.0000; 0.0000];[28.7959; -50.9443];[14.8291; -39.8514]
1457; 2; 17;[-0.2589; 36.3080];[1.5124; -2.4124];[6.6093; -42.3480];[31.7546; -38.4592];[14.3342; -38.0599]
1458; 2; 18;[-0.1788; 39.3926];[1.4981; -19.6403];[5.0000; -43.3587];[29.1730; -40.4207];[14.8260; -43.3085]
1459; 2; 19;[-0.1620; 43.0340];[0.3385; -27.6350];[0.0000; 0.0000];[26.7316; -46.5133];[13.3430; -41.6036]
1460; 2; 20;[-0.1976; 38.7111];[2.8731; -37.1682];[2.9050; 23.4351];[21.8881; -38.8286];[12.1409; -48.4613]
1461; 2; 21;[-0.1834; 36.9227];[3.0274; -31.4992];[2.0483; -14.3784];[20.0861; -34.2876];[10.6618; -40.8254]
1462; 2; 22;[-0.1949; 35.8383];[3.0742; -31.9125];[3.3703; -7.4236];[17.1750; -34.2120];[10.2606; -46.3498]
1463; 2; 23;[-0.1926; 32.6584];[3.7064; -31.9157];[4.9965; -17.5936];[15.9546; -34.0422];[10.3371; -39.2596]
1464; 3; 0;[-0.1819; 28.2085];[5.0871; -25.6070];[1.7914; -3.7658];[15.3017; -27.7316];[11.2365; -31.2451]
1465; 3; 1;[-0.1667; 30.2593];[3.9038; -25.7748];[5.1849; -19.0955];[14.8025; -28.9372];[11.5894; -31.1068]
1466; 3; 2;[-0.2204; 29.5273];[4.1247; -28.9090];[4.8630; -17.9389];[17.5708; -30.1937];[13.5258; -34.1102]
1467; 3; 3;[-0.2177; 30.6363];[3.8437; -26.1193];[-0.2159; 44.1101];[20.1385; -29.5416];[14.5595; -25.9781]
1468; 3; 4;[-0.2213; 31.5129];[3.1672; -31.6763];[0.0000; 0.0000];[26.7439; -32.9164];[14.7908; -33.6547]
1469; 3; 5;[-0.1862; 32.4565];[2.9993; -31.8236];[-3.8712; 46.3652];[32.4137; -35.4930];[15.4917; -36.9409]
1470; 3; 6;[-0.1423; 36.3442];[2.7673; -36.7880];[3.3130; -16.4668];[0.5906; -180.5021];[16.5126; -44.0479]
1471; 3; 7;[-0.4981; 31.5201];[2.4483; -35.7323];[3.9355; -19.9957];[-0.1242; -622.0218];[16.3057; -44.8956]
1472; 3; 8;[-1.8731; 37.3188];[1.1453; -28.2322];[0.0000; 0.0000];[-0.1489; -415.2924];[9.7390; -29.3370]
1473; 3; 9;[-2.4373; 23.3239];[1.3349; -30.0750];[0.0000; 0.0000];[-0.4565; -163.3032];[12.0503; -21.6766]
1474; 3; 10;[-1.7768; 32.0714];[0.4311; -10.8149];[9.8009; -28.1320];[-0.6729; -76.6197];[5.5246; -31.3781]
1475; 3; 11;[-2.9328; 30.9095];[0.6226; -21.7906];[5.0000; -34.5037];[-0.7638; -75.5640];[12.9526; -27.6945]
1476; 3; 12;[-3.2894; 28.1148];[2.0202; -37.3408];[5.0000; -40.1694];[-0.7608; -680.0117];[24.3013; -33.2641]
1477; 3; 13;[-3.0877; 37.6735];[0.5463; -25.3292];[5.6946; -32.4362];[-0.5624; -499.2388];[23.3482; -31.6403]
1478; 3; 14;[-2.4877; 28.5434];[1.7329; -37.8019];[5.0000; -40.5404];[5.2305; -124.0661];[24.3405; -37.7025]
1479; 3; 15;[-1.9592; 32.0935];[0.9436; -15.5379];[3.2712; -7.7688];[5.3742; -138.7787];[25.4643; -40.2025]
1480; 3; 16;[-1.0934; 42.8479];[0.0000; 0.0000];[4.2414; -34.2328];[5.0213; -101.2762];[17.8945; -34.8520]
1481; 3; 17;[-0.3430; 42.4882];[0.6870; -11.8712];[5.4361; -41.2251];[5.9499; -121.6173];[25.2224; -38.2754]
1482; 3; 18;[-0.1776; 50.9877];[0.6737; -0.9449];[2.6485; -19.7179];[5.2879; -116.2654];[22.5171; -41.9040]
1483; 3; 19;[-0.1866; 36.8268];[1.6242; -37.1968];[5.0000; -43.2169];[4.6189; -103.8941];[22.7110; -41.5841]
1484; 3; 20;[-0.1614; 35.4235];[1.4669; -37.2306];[0.6370; 187.1338];[13.0277; -56.0702];[23.2975; -42.4042]
1485; 3; 21;[-0.0744; 31.2822];[1.3156; -31.9571];[5.0000; -32.6271];[10.9664; -42.0907];[20.8709; -32.2153]
1486; 3; 22;[-0.0938; 31.0098];[1.6023; -31.8366];[2.5993; -7.0723];[10.2650; -40.3800];[19.8294; -32.2699]
1487; 3; 23;[-0.0691; 32.3681];[1.6017; -32.3821];[0.9361; 26.9445];[10.5174; -33.6470];[16.4446; -39.0303]
1488; 4; 0;[-0.1147; 34.8950];[1.4214; -32.3054];[-0.1588; 341.4915];[9.5609; -30.2009];[19.4827; -38.0027]
1489; 4; 1;[-0.0961; 30.8058];[1.2393; -29.7583];[2.6468; -7.8303];[9.4046; -30.1534];[23.8101; -37.5613]
1490; 4; 2;[-0.1143; 32.4127];[1.5231; -30.4579];[2.6556; -11.6184];[18.5138; -32.0501];[18.3111; -37.3347]
1491; 4; 3;[-0.0898; 28.3311];[1.2130; -30.8214];[-0.3368; 242.4563];[19.5720; -34.9896];[16.0298; -37.2217]
1492; 4; 4;[-0.1348; 29.2292];[1.2923; -25.7281];[6.0798; -28.8855];[27.4098; -29.0319];[13.9346; -26.6016]
1493; 4; 5;[-0.1324; 43.5885];[0.7786; -31.5541];[0.0043; -25.2003];[31.3390; -40.6695];[15.1503; -38.2764]
1494; 4; 6;[-0.2675; 32.0668];[1.4194; -32.1252];[-4.5403; 51.5620];[28.6168; -36.4579];[16.9415; -38.3968]
1495; 4; 7;[-0.9611; 44.5955];[0.2082; -31.3071];[0.0000; 0.0000];[37.0364; -47.0867];[3.1079; -33.0040]
1496; 4; 8;[-1.6463; 36.8305];[1.0958; -37.2284];[-7.0193; 46.9006];[29.3521; -45.1498];[49.5956; -40.3372]
1497; 4; 9;[-1.2693; 36.0738];[1.0459; -36.8386];[0.0000; 0.0000];[25.1211; -45.1886];[7.0735; -34.6909]
1498; 4; 10;[-2.5215; 37.1069];[0.7864; -37.4232];[0.0000; 0.0000];[24.2119; -45.9465];[4.5836; -36.9628]
1499; 4; 11;[-2.7240; 45.1104];[-0.1118; 48.0638];[-0.7718; 53.5136];[23.5686; -47.9244];[9.0169; -34.4298]
1500; 4; 12;[-2.7092; 44.6099];[-0.0285; 48.5351];[0.0000; 0.0000];[23.3470; -49.6984];[11.7115; -34.7234]
1501; 4; 13;[-2.4980; 51.6139];[-0.0285; 51.9090];[0.0000; 0.0000];[23.3443; -59.3612];[12.9468; -35.0375]
1502; 4; 14;[-1.8179; 44.8328];[0.0000; 0.0000];[0.0000; 0.0000];[29.8651; -47.2614];[13.0425; -35.3620]
1503; 4; 15;[-1.6780; 43.6266];[0.0000; 0.0000];[0.0000; 0.0000];[31.5188; -44.2720];[12.0892; -34.4562]
1504; 4; 16;[-0.9675; 42.5735];[0.0000; 0.0000];[0.0000; 0.0000];[29.2227; -55.6501];[47.8149; -41.1076]
1505; 4; 17;[-0.2195; 39.3161];[0.6709; -37.9602];[7.0410; -40.7495];[38.5035; -38.4852];[42.9526; -39.3410]
1506; 4; 18;[-0.1622; 42.9353];[0.0000; 0.0000];[0.0000; 0.0000];[32.9872; -57.0575];[32.1841; -43.5680]
1507; 4; 19;[-0.1460; 38.9125];[0.6265; -23.8304];[0.2263; -19.9957];[28.7283; -39.4169];[38.8962; -41.7683]
1508; 4; 20;[-0.2001; 45.0969];[0.6286; -37.3269];[0.0000; 0.0000];[29.1845; -37.4682];[33.3945; -40.5710]
1509; 4; 21;[-0.1960; 38.9592];[0.5117; -32.1956];[0.0000; 0.0000];[27.7757; -35.8312];[21.4888; -38.1979]
1510; 4; 22;[-0.1569; 32.3731];[0.5727; -25.6846];[0.0000; 0.0000];[23.9246; -33.7134];[24.6827; -26.3570]
1511; 4; 23;[-0.1194; 35.1405];[0.5435; -26.0111];[-1.7078; 49.5507];[22.9221; -29.2657];[24.3462; -29.0540]
1512; 5; 0;[-0.1766; 29.7535];[0.5703; -25.7562];[0.0000; 0.0000];[20.1313; -26.9600];[26.6371; -27.3421]
1513; 5; 1;[-0.1699; 31.8289];[0.4881; -30.8686];[0.0000; 0.0000];[19.6606; -34.2643];[31.8561; -33.0948]
